Entity,Code,Year,Grapes | 00000560 || Production | 005510 || tonnes
Northern America (FAO),,2005,7133686
Northern America (FAO),,2006,5836931
Northern America (FAO),,2007,6478000
Northern America (FAO),,2008,6720922
Northern America (FAO),,2009,6696706
Northern America (FAO),,2010,6853329
Northern America (FAO),,2011,6847251
Northern America (FAO),,2012,6925664
Northern America (FAO),,2013,7936438
Northern America (FAO),,2014,7233158
Northern America (FAO),,2015,7045276
Northern America (FAO),,2016,7088586
Northern America (FAO),,2017,6829632
Northern America (FAO),,2018,6999378
Northern America (FAO),,2019,6436426
Northern America (FAO),,2020,5584109
Northern America (FAO),,2021,5578153
Northern America (FAO),,2022,5499267
Northern America (FAO),,2023,5465026
Northern Europe (FAO),,1961,0
Northern Europe (FAO),,1962,0
Northern Europe (FAO),,1963,0
Northern Europe (FAO),,1964,0
Northern Europe (FAO),,1965,0
Northern Europe (FAO),,1966,0
Northern Europe (FAO),,1967,0
Northern Europe (FAO),,1968,0
Northern Europe (FAO),,1969,0
Northern Europe (FAO),,1970,0
Northern Europe (FAO),,1971,0
Northern Europe (FAO),,1972,0
Northern Europe (FAO),,1973,0
Northern Europe (FAO),,1974,0
Northern Europe (FAO),,1975,0
Northern Europe (FAO),,1976,0
Northern Europe (FAO),,1977,0
Northern Europe (FAO),,1978,0
Northern Europe (FAO),,1979,0
Northern Europe (FAO),,1980,0
Northern Europe (FAO),,1981,0
Northern Europe (FAO),,1982,0
Northern Europe (FAO),,1983,0
Northern Europe (FAO),,1984,0
Northern Europe (FAO),,1985,0
Northern Europe (FAO),,1986,0
Northern Europe (FAO),,1987,0
Northern Europe (FAO),,1988,0
Northern Europe (FAO),,1989,2000
Northern Europe (FAO),,1990,2000
Northern Europe (FAO),,1991,2000
Northern Europe (FAO),,1992,2000
Northern Europe (FAO),,1993,2000
Northern Europe (FAO),,1994,2000
Northern Europe (FAO),,1995,2000
Northern Europe (FAO),,1996,2000
Northern Europe (FAO),,1997,2000
Northern Europe (FAO),,1998,2000
Northern Europe (FAO),,1999,1295
Northern Europe (FAO),,2000,1400
Northern Europe (FAO),,2001,1484
Northern Europe (FAO),,2002,1500
Northern Europe (FAO),,2003,1200
Northern Europe (FAO),,2004,1112.43
Northern Europe (FAO),,2005,1110.58
Northern Europe (FAO),,2006,1055.12
Northern Europe (FAO),,2007,1000
Northern Europe (FAO),,2008,929.86
Northern Europe (FAO),,2009,870.65
Northern Europe (FAO),,2010,792.93
Northern Europe (FAO),,2011,729.02
Northern Europe (FAO),,2012,665.11
Northern Europe (FAO),,2013,601.2
Northern Europe (FAO),,2014,531.13
Northern Europe (FAO),,2015,470.38
Northern Europe (FAO),,2016,534.23
Northern Europe (FAO),,2017,511.91
Northern Europe (FAO),,2018,565.51
Northern Europe (FAO),,2019,587.22
Northern Europe (FAO),,2020,671.55
Northern Europe (FAO),,2021,641.42
Northern Europe (FAO),,2022,653.4
Northern Europe (FAO),,2023,832.12
Oceania,,1961,540305
Oceania,,1962,644536
Oceania,,1963,485910
Oceania,,1964,673330
Oceania,,1965,699205
Oceania,,1966,600459
Oceania,,1967,704728
Oceania,,1968,651056
Oceania,,1969,568807
Oceania,,1970,774418
Oceania,,1971,565750
Oceania,,1972,841092
Oceania,,1973,628200
Oceania,,1974,576200
Oceania,,1975,752042
Oceania,,1976,738908
Oceania,,1977,758384
Oceania,,1978,728600
Oceania,,1979,756400
Oceania,,1980,902217
Oceania,,1981,782600
Oceania,,1982,934272
Oceania,,1983,835667
Oceania,,1984,889816
Oceania,,1985,967518
Oceania,,1986,962457
Oceania,,1987,832000
Oceania,,1988,849814
Oceania,,1989,918091
Oceania,,1990,894432
Oceania,,1991,916849
Oceania,,1992,1042642
Oceania,,1993,833838
Oceania,,1994,973608
Oceania,,1995,843327
Oceania,,1996,1161809
Oceania,,1997,1003113
Oceania,,1998,1190470
Oceania,,1999,1345236
Oceania,,2000,1391482
Oceania,,2001,1617002
Oceania,,2002,1872588
Oceania,,2003,1573339
Oceania,,2004,2180465
Oceania,,2005,2168500
Oceania,,2006,2166198
Oceania,,2007,1735439
Oceania,,2008,2063510
Oceania,,2009,2141100
Oceania,,2010,1950345
Oceania,,2011,2085700
Oceania,,2012,1925621
Oceania,,2013,2107572
Oceania,,2014,2002362
Oceania,,2015,2054759
Oceania,,2016,2208911
Oceania,,2017,2220431.5
Oceania,,2018,2075067.6
Oceania,,2019,1966602
Oceania,,2020,1931911.2
Oceania,,2021,2255536.5
Oceania,,2022,1982000
Oceania,,2023,2082060
Oceania (FAO),,1961,540305
Oceania (FAO),,1962,644536
Oceania (FAO),,1963,485910
Oceania (FAO),,1964,673330
Oceania (FAO),,1965,699205
Oceania (FAO),,1966,600459
Oceania (FAO),,1967,704728
Oceania (FAO),,1968,651056
Oceania (FAO),,1969,568807
Oceania (FAO),,1970,774418
Oceania (FAO),,1971,565750
Oceania (FAO),,1972,841092
Oceania (FAO),,1973,628200
Oceania (FAO),,1974,576200
Oceania (FAO),,1975,752042
Oceania (FAO),,1976,738908
Oceania (FAO),,1977,758384
Oceania (FAO),,1978,728600
Oceania (FAO),,1979,756400
Oceania (FAO),,1980,902217
Oceania (FAO),,1981,782600
Oceania (FAO),,1982,934272
Oceania (FAO),,1983,835667
Oceania (FAO),,1984,889816
Oceania (FAO),,1985,967518
Oceania (FAO),,1986,962457
Oceania (FAO),,1987,832000
Oceania (FAO),,1988,849814
Oceania (FAO),,1989,918091
Oceania (FAO),,1990,894432
Oceania (FAO),,1991,916849
Oceania (FAO),,1992,1042642
Oceania (FAO),,1993,833838
Oceania (FAO),,1994,973608
Oceania (FAO),,1995,843327
Oceania (FAO),,1996,1161809
Oceania (FAO),,1997,1003113
Oceania (FAO),,1998,1190470
Oceania (FAO),,1999,1345236
Oceania (FAO),,2000,1391482
Oceania (FAO),,2001,1617002
Oceania (FAO),,2002,1872588
Oceania (FAO),,2003,1573339
Oceania (FAO),,2004,2180465
Oceania (FAO),,2005,2168500
Oceania (FAO),,2006,2166198
Oceania (FAO),,2007,1735439
Oceania (FAO),,2008,2063510
Oceania (FAO),,2009,2141100
Oceania (FAO),,2010,1950345
Oceania (FAO),,2011,2085700
Oceania (FAO),,2012,1925621
Oceania (FAO),,2013,2107572
Oceania (FAO),,2014,2002362
Oceania (FAO),,2015,2054759
Oceania (FAO),,2016,2208911
Oceania (FAO),,2017,2220431.5
Oceania (FAO),,2018,2075067.6
Oceania (FAO),,2019,1966602
Oceania (FAO),,2020,1931911.2
Oceania (FAO),,2021,2255536.5
Oceania (FAO),,2022,1982000
Oceania (FAO),,2023,2082060
Pakistan,PAK,1961,24700
Pakistan,PAK,1962,12900
Pakistan,PAK,1963,20300
Pakistan,PAK,1964,17100
Pakistan,PAK,1965,20200
Pakistan,PAK,1966,21000
Pakistan,PAK,1967,22500
Pakistan,PAK,1968,22700
Pakistan,PAK,1969,24100
Pakistan,PAK,1970,24100
Pakistan,PAK,1971,25100
Pakistan,PAK,1972,22100
Pakistan,PAK,1973,28300
Pakistan,PAK,1974,28400
Pakistan,PAK,1975,28772
Pakistan,PAK,1976,29601
Pakistan,PAK,1977,29222
Pakistan,PAK,1978,28686
Pakistan,PAK,1979,29222
Pakistan,PAK,1980,26193
Pakistan,PAK,1981,26229
Pakistan,PAK,1982,26095
Pakistan,PAK,1983,26405
Pakistan,PAK,1984,26900
Pakistan,PAK,1985,28600
Pakistan,PAK,1986,29500
Pakistan,PAK,1987,30500
Pakistan,PAK,1988,31300
Pakistan,PAK,1989,32601
Pakistan,PAK,1990,32845
Pakistan,PAK,1991,35475
Pakistan,PAK,1992,37656
Pakistan,PAK,1993,40343
Pakistan,PAK,1994,42941
Pakistan,PAK,1995,71968
Pakistan,PAK,1996,74143
Pakistan,PAK,1997,74346
Pakistan,PAK,1998,75848
Pakistan,PAK,1999,40300
Pakistan,PAK,2000,51045
Pakistan,PAK,2001,52613
Pakistan,PAK,2002,52000
Pakistan,PAK,2003,50833
Pakistan,PAK,2004,49076
Pakistan,PAK,2005,48802
Pakistan,PAK,2006,46570
Pakistan,PAK,2007,75369
Pakistan,PAK,2008,76095
Pakistan,PAK,2009,64727
Pakistan,PAK,2010,64413
Pakistan,PAK,2011,64317
Pakistan,PAK,2012,64353
Pakistan,PAK,2013,66244
Pakistan,PAK,2014,66036
Pakistan,PAK,2015,65854
Pakistan,PAK,2016,66185
Pakistan,PAK,2017,66987
Pakistan,PAK,2018,68471
Pakistan,PAK,2019,82173
Pakistan,PAK,2020,89481
Pakistan,PAK,2021,107542
Pakistan,PAK,2022,67831
Pakistan,PAK,2023,62413.29
Palestine,PSE,1994,51755
Palestine,PSE,1995,40912
Palestine,PSE,1996,56981
Palestine,PSE,1997,52835
Palestine,PSE,1998,56912
Palestine,PSE,1999,44468
Palestine,PSE,2000,59260
Palestine,PSE,2001,59446
Palestine,PSE,2002,78217
Palestine,PSE,2003,57118
Palestine,PSE,2004,56346
Palestine,PSE,2005,66244
Palestine,PSE,2006,52487
Palestine,PSE,2007,64770
Palestine,PSE,2008,55164
Palestine,PSE,2009,38000
Palestine,PSE,2010,17912.35
Palestine,PSE,2011,33664.08
Palestine,PSE,2012,39702.65
Palestine,PSE,2013,44345.05
Palestine,PSE,2014,46480
Palestine,PSE,2015,37560
Palestine,PSE,2016,39910
Palestine,PSE,2017,41316.67
Palestine,PSE,2018,63440
Palestine,PSE,2019,34379
Palestine,PSE,2020,36514
Palestine,PSE,2021,47117
Palestine,PSE,2022,42000.06
Palestine,PSE,2023,41937.18
Paraguay,PRY,1961,8000
Paraguay,PRY,1962,11000
Paraguay,PRY,1963,11000
Paraguay,PRY,1964,11500
Paraguay,PRY,1965,12000
Paraguay,PRY,1966,12000
Paraguay,PRY,1967,13500
Paraguay,PRY,1968,12000
Paraguay,PRY,1969,12000
Paraguay,PRY,1970,12000
Paraguay,PRY,1971,12400
Paraguay,PRY,1972,12800
Paraguay,PRY,1973,12160
Paraguay,PRY,1974,13380
Paraguay,PRY,1975,14050
Paraguay,PRY,1976,14410
Paraguay,PRY,1977,14120
Paraguay,PRY,1978,15530
Paraguay,PRY,1979,16300
Paraguay,PRY,1980,18000
Paraguay,PRY,1981,18000
Paraguay,PRY,1982,19020
Paraguay,PRY,1983,20923
Paraguay,PRY,1984,22388
Paraguay,PRY,1985,23060
Paraguay,PRY,1986,21907
Paraguay,PRY,1987,20681
Paraguay,PRY,1988,21301
Paraguay,PRY,1989,22792
Paraguay,PRY,1990,22336
Paraguay,PRY,1991,10458
Paraguay,PRY,1992,10600
Paraguay,PRY,1993,10624
Paraguay,PRY,1994,10989
Paraguay,PRY,1995,11160
Paraguay,PRY,1996,11287
Paraguay,PRY,1997,12720
Paraguay,PRY,1998,12589
Paraguay,PRY,1999,11594
Paraguay,PRY,2000,7804
Paraguay,PRY,2001,8339
Paraguay,PRY,2002,8383
Paraguay,PRY,2003,3567
Paraguay,PRY,2004,2197
Paraguay,PRY,2005,2100
Paraguay,PRY,2006,2130
Paraguay,PRY,2007,2300
Paraguay,PRY,2008,1767
Paraguay,PRY,2009,1809
Paraguay,PRY,2010,1936
Paraguay,PRY,2011,1936
Paraguay,PRY,2012,1936
Paraguay,PRY,2013,1920
Paraguay,PRY,2014,1935
Paraguay,PRY,2015,1913
Paraguay,PRY,2016,1920
Paraguay,PRY,2017,1930
Paraguay,PRY,2018,1930
Paraguay,PRY,2019,1930
Paraguay,PRY,2020,1927
Paraguay,PRY,2021,1935
Paraguay,PRY,2022,1008
Paraguay,PRY,2023,539.37
Peru,PER,1961,56456
Peru,PER,1962,61900
Peru,PER,1963,59570
Peru,PER,1964,55723
Peru,PER,1965,55369
Peru,PER,1966,55938
Peru,PER,1967,53879
Peru,PER,1968,55862
Peru,PER,1969,65982
Peru,PER,1970,56243
Peru,PER,1971,62824
Peru,PER,1972,58932
Peru,PER,1973,61569
Peru,PER,1974,64159
Peru,PER,1975,63118
Peru,PER,1976,63703
Peru,PER,1977,55009
Peru,PER,1978,51160
Peru,PER,1979,50767
Peru,PER,1980,56496
Peru,PER,1981,55034
Peru,PER,1982,49418
Peru,PER,1983,45467
Peru,PER,1984,35600
Peru,PER,1985,51613
Peru,PER,1986,46787
Peru,PER,1987,56401
Peru,PER,1988,47352
Peru,PER,1989,65467
Peru,PER,1990,55431
Peru,PER,1991,56100
Peru,PER,1992,43363
Peru,PER,1993,47441
Peru,PER,1994,64916
Peru,PER,1995,81446
Peru,PER,1996,90514
Peru,PER,1997,114388
Peru,PER,1998,75922
Peru,PER,1999,98204
Peru,PER,2000,107035
Peru,PER,2001,127516
Peru,PER,2002,135530
Peru,PER,2003,145966
Peru,PER,2004,155445
Peru,PER,2005,169540
Peru,PER,2006,191642
Peru,PER,2007,196604
Peru,PER,2008,223371
Peru,PER,2009,264367
Peru,PER,2010,280468
Peru,PER,2011,296902
Peru,PER,2012,361869.88
Peru,PER,2013,438251.6
Peru,PER,2014,507097
Peru,PER,2015,597939
Peru,PER,2016,689957.3
Peru,PER,2017,645012
Peru,PER,2018,645545.06
Peru,PER,2019,639814.94
Peru,PER,2020,733472.44
Peru,PER,2021,826369.94
Peru,PER,2022,922891.5
Peru,PER,2023,1011070.9
Philippines,PHL,1961,0
Philippines,PHL,1962,0
Philippines,PHL,1963,0
Philippines,PHL,1964,0
Philippines,PHL,1965,0
Philippines,PHL,1966,0
Philippines,PHL,1967,0
Philippines,PHL,1968,0
Philippines,PHL,1969,0
Philippines,PHL,1970,0
Philippines,PHL,1971,0
Philippines,PHL,1972,0
Philippines,PHL,1973,0
Philippines,PHL,1974,0
Philippines,PHL,1975,0
Philippines,PHL,1976,0
Philippines,PHL,1977,0
Philippines,PHL,1978,70
Philippines,PHL,1979,96
Philippines,PHL,1980,96
Philippines,PHL,1981,78
Philippines,PHL,1982,99
Philippines,PHL,1983,194
Philippines,PHL,1984,239
Philippines,PHL,1985,633
Philippines,PHL,1986,674
Philippines,PHL,1987,664
Philippines,PHL,1988,837
Philippines,PHL,1989,700
Philippines,PHL,1990,600
Philippines,PHL,1991,385.07
Philippines,PHL,1992,366.97
Philippines,PHL,1993,382.53
Philippines,PHL,1994,376.4
Philippines,PHL,1995,363.98
Philippines,PHL,1996,360.22
Philippines,PHL,1997,354.91
Philippines,PHL,1998,345
Philippines,PHL,1999,235
Philippines,PHL,2000,210
Philippines,PHL,2001,174
Philippines,PHL,2002,180.63
Philippines,PHL,2003,130.16
Philippines,PHL,2004,129.99
Philippines,PHL,2005,129.11
Philippines,PHL,2006,115.99
Philippines,PHL,2007,98.94
Philippines,PHL,2008,151
Philippines,PHL,2009,147
Philippines,PHL,2010,152
Philippines,PHL,2011,162
Philippines,PHL,2012,169
Philippines,PHL,2013,172
Philippines,PHL,2014,171.41
Philippines,PHL,2015,210.02
Philippines,PHL,2016,189.89
Philippines,PHL,2017,212.69
Philippines,PHL,2018,212.17
Philippines,PHL,2019,213.84
Philippines,PHL,2020,212.16
Philippines,PHL,2021,207.15
Philippines,PHL,2022,211.62
Philippines,PHL,2023,184.98
Poland,POL,2018,3920
Poland,POL,2019,3210
Poland,POL,2020,3600
Poland,POL,2021,3700
Poland,POL,2022,5200
Poland,POL,2023,7400
Portugal,PRT,1961,1063000
Portugal,PRT,1962,2091000
Portugal,PRT,1963,1787000
Portugal,PRT,1964,1874000
Portugal,PRT,1965,2019000
Portugal,PRT,1966,1287000
Portugal,PRT,1967,1388000
Portugal,PRT,1968,1642000
Portugal,PRT,1969,1173120
Portugal,PRT,1970,1632064
Portugal,PRT,1971,1300000
Portugal,PRT,1972,1187000
Portugal,PRT,1973,1557252
Portugal,PRT,1974,1948000
Portugal,PRT,1975,1302500
Portugal,PRT,1976,1318000
Portugal,PRT,1977,949017
Portugal,PRT,1978,925000
Portugal,PRT,1979,2000000
Portugal,PRT,1980,1440000
Portugal,PRT,1981,1270000
Portugal,PRT,1982,1471000
Portugal,PRT,1983,1214000
Portugal,PRT,1984,1210000
Portugal,PRT,1985,1383000
Portugal,PRT,1986,1095000
Portugal,PRT,1987,1525000
Portugal,PRT,1988,535000
Portugal,PRT,1989,1075000
Portugal,PRT,1990,1555000
Portugal,PRT,1991,1365589
Portugal,PRT,1992,1066497
Portugal,PRT,1993,676190
Portugal,PRT,1994,899661
Portugal,PRT,1995,997789
Portugal,PRT,1996,1319862
Portugal,PRT,1997,849962
Portugal,PRT,1998,517165
Portugal,PRT,1999,1069402
Portugal,PRT,2000,913587
Portugal,PRT,2001,1051898
Portugal,PRT,2002,910383
Portugal,PRT,2003,994287
Portugal,PRT,2004,1006998
Portugal,PRT,2005,973117
Portugal,PRT,2006,1008364
Portugal,PRT,2007,806486
Portugal,PRT,2008,750924
Portugal,PRT,2009,784668
Portugal,PRT,2010,947299
Portugal,PRT,2011,746512
Portugal,PRT,2012,841619
Portugal,PRT,2013,827745
Portugal,PRT,2014,818512
Portugal,PRT,2015,934633
Portugal,PRT,2016,773904
Portugal,PRT,2017,868635
Portugal,PRT,2018,802080
Portugal,PRT,2019,864850
Portugal,PRT,2020,853380
Portugal,PRT,2021,977670
Portugal,PRT,2022,903510
Portugal,PRT,2023,999740
Qatar,QAT,1961,0
Qatar,QAT,1962,0
Qatar,QAT,1963,0
Qatar,QAT,1964,0
Qatar,QAT,1965,0
Qatar,QAT,1966,0
Qatar,QAT,1967,0
Qatar,QAT,1968,0
Qatar,QAT,1969,0
Qatar,QAT,1970,0
Qatar,QAT,1971,0
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,260
Qatar,QAT,1978,260
Qatar,QAT,1979,262
Qatar,QAT,1980,260
Qatar,QAT,1981,270
Qatar,QAT,1982,250
Qatar,QAT,1983,260
Qatar,QAT,1984,146
Qatar,QAT,1985,128
Qatar,QAT,1986,111
Qatar,QAT,1987,120
Qatar,QAT,1988,128
Qatar,QAT,1989,109
Qatar,QAT,1990,110
Qatar,QAT,1991,53
Qatar,QAT,1992,55
Qatar,QAT,1993,60
Qatar,QAT,1994,66
Qatar,QAT,1995,72
Qatar,QAT,1996,233
Qatar,QAT,1997,130
Qatar,QAT,1998,132
Qatar,QAT,1999,133
Qatar,QAT,2000,113
Qatar,QAT,2001,28
Qatar,QAT,2002,20
Qatar,QAT,2003,20
Qatar,QAT,2004,20
Qatar,QAT,2005,20
Qatar,QAT,2006,18
Qatar,QAT,2007,15
Qatar,QAT,2008,12
Qatar,QAT,2009,10
Qatar,QAT,2010,8
Qatar,QAT,2011,11
Qatar,QAT,2012,8
Qatar,QAT,2013,12
Qatar,QAT,2014,34.9
Qatar,QAT,2015,1.6
Qatar,QAT,2016,4.6
Qatar,QAT,2017,4
Qatar,QAT,2018,5
Qatar,QAT,2019,0
Qatar,QAT,2020,0.5
Qatar,QAT,2021,3
Qatar,QAT,2022,0
Qatar,QAT,2023,0
Reunion,REU,1961,200
Reunion,REU,1962,200
Reunion,REU,1963,200
Reunion,REU,1964,200
Reunion,REU,1965,200
Reunion,REU,1966,200
Reunion,REU,1967,200
Reunion,REU,1968,200
Reunion,REU,1969,210
Reunion,REU,1970,210
Reunion,REU,1971,210
Reunion,REU,1972,210
Reunion,REU,1973,210
Reunion,REU,1974,210
Reunion,REU,1975,200
Reunion,REU,1976,210
Reunion,REU,1977,220
Reunion,REU,1978,240
Reunion,REU,1979,260
Reunion,REU,1980,270
Reunion,REU,1981,270
Reunion,REU,1982,270
Reunion,REU,1983,300
Reunion,REU,1984,300
Reunion,REU,1985,270
Reunion,REU,1986,250
Reunion,REU,1987,220
Reunion,REU,1988,250
Reunion,REU,1989,270
Reunion,REU,1990,299
Reunion,REU,1991,189
Reunion,REU,1992,189
Reunion,REU,1993,196
Reunion,REU,1994,200
Reunion,REU,1995,194
Reunion,REU,1996,192
Reunion,REU,1997,190
Reunion,REU,1998,188
Reunion,REU,1999,187
Reunion,REU,2000,185
Reunion,REU,2001,183
Reunion,REU,2002,182
Reunion,REU,2003,180
Reunion,REU,2004,174
Reunion,REU,2005,172
Reunion,REU,2006,175
Romania,ROU,1961,751700
Romania,ROU,1962,1032100
Romania,ROU,1963,936500
Romania,ROU,1964,897500
Romania,ROU,1965,921300
Romania,ROU,1966,954100
Romania,ROU,1967,910200
Romania,ROU,1968,1167105
Romania,ROU,1969,1189364
Romania,ROU,1970,759877
Romania,ROU,1971,1111200
Romania,ROU,1972,1055200
Romania,ROU,1973,1576300
Romania,ROU,1974,1087180
Romania,ROU,1975,1181948
Romania,ROU,1976,1535700
Romania,ROU,1977,1459100
Romania,ROU,1978,1320649
Romania,ROU,1979,1486220
Romania,ROU,1980,1236600
Romania,ROU,1981,1754729
Romania,ROU,1982,2192242
Romania,ROU,1983,1711129
Romania,ROU,1984,1751576
Romania,ROU,1985,823800
Romania,ROU,1986,1667400
Romania,ROU,1987,969000
Romania,ROU,1988,1196000
Romania,ROU,1989,893900
Romania,ROU,1990,953998
Romania,ROU,1991,848456
Romania,ROU,1992,905362
Romania,ROU,1993,1339211
Romania,ROU,1994,1032732
Romania,ROU,1995,1313929
Romania,ROU,1996,1431443
Romania,ROU,1997,1179005
Romania,ROU,1998,874314
Romania,ROU,1999,1117173
Romania,ROU,2000,1295263
Romania,ROU,2001,1121681
Romania,ROU,2002,1076688
Romania,ROU,2003,1077986
Romania,ROU,2004,1230398
Romania,ROU,2005,505849
Romania,ROU,2006,912383
Romania,ROU,2007,873224
Romania,ROU,2008,996023
Romania,ROU,2009,990232
Romania,ROU,2010,740118
Romania,ROU,2011,879487
Romania,ROU,2012,746385
Romania,ROU,2013,991559
Romania,ROU,2014,783690
Romania,ROU,2015,798765
Romania,ROU,2016,736892
Romania,ROU,2017,1067120
Romania,ROU,2018,1140570
Romania,ROU,2019,973990
Romania,ROU,2020,932770
Romania,ROU,2021,1005280
Romania,ROU,2022,804800
Romania,ROU,2023,801100
Russia,RUS,1992,529260
Russia,RUS,1993,467480
Russia,RUS,1994,310550
Russia,RUS,1995,300560
Russia,RUS,1996,345999
Russia,RUS,1997,279767
Russia,RUS,1998,192334
Russia,RUS,1999,248058
Russia,RUS,2000,278769
Russia,RUS,2001,232629
Russia,RUS,2002,213606
Russia,RUS,2003,341108
Russia,RUS,2004,308705
Russia,RUS,2005,321824
Russia,RUS,2006,234105
Russia,RUS,2007,315031
Russia,RUS,2008,267880
Russia,RUS,2009,298720
Russia,RUS,2010,324290
Russia,RUS,2011,412381.8
Russia,RUS,2012,266877
Russia,RUS,2013,439100
Russia,RUS,2014,528548.5
Russia,RUS,2015,475197
Russia,RUS,2016,601333
Russia,RUS,2017,580077
Russia,RUS,2018,627739
Russia,RUS,2019,677997
Russia,RUS,2020,681908.3
Russia,RUS,2021,751494.2
Russia,RUS,2022,889500.3
Russia,RUS,2023,883894.6
Saudi Arabia,SAU,1961,16000
Saudi Arabia,SAU,1962,17000
Saudi Arabia,SAU,1963,17000
Saudi Arabia,SAU,1964,18000
Saudi Arabia,SAU,1965,19000
Saudi Arabia,SAU,1966,19000
Saudi Arabia,SAU,1967,20000
Saudi Arabia,SAU,1968,22000
Saudi Arabia,SAU,1969,22000
Saudi Arabia,SAU,1970,24000
Saudi Arabia,SAU,1971,26000
Saudi Arabia,SAU,1972,28795
Saudi Arabia,SAU,1973,34973
Saudi Arabia,SAU,1974,30682
Saudi Arabia,SAU,1975,61262
Saudi Arabia,SAU,1976,41665
Saudi Arabia,SAU,1977,42329
Saudi Arabia,SAU,1978,55877
